Customer_ID,Churn_Predict,Probabilidade,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
84116-UTT,1,0.6921388389771537,Masculino,32,Não,Uttar Pradesh,13,35,Promoção 4,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.35,927.15,0.0,0,83.0,1010.15,Permaneceu,Outros,Outros,0,20-50,20-35,>= 24 Meses
72391-UTT,1,0.8477834296969503,Masculino,35,Não,Uttar Pradesh,1,7,Nenhuma,Não,Não,Sim,DSL,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,35.0,35.0,0.0,0,0.0,35.0,Novo Cliente,Outros,Outros,0,20-50,20-35,6-12 Meses
91259-AND,1,0.736678368267247,Feminino,55,Sim,Andhra Pradesh,1,8,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.65,1640.0,0.0,0,359.38,1999.38,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
31235-MAH,1,0.6777066234044017,Feminino,31,Sim,Maharashtra,14,1,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,78.9,299.75,37.01,0,167.72,430.46,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
19998-AND,1,0.6827489351031991,Feminino,18,Não,Andhra Pradesh,0,2,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,85.7,256.75,0.0,0,89.52,346.27,Novo Cliente,Outros,Outros,0,50-100,< 20,< 6 Meses
99897-TAM,1,0.939241585777242,Masculino,63,Sim,Tamil Nadu,9,30,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,80.6,2244.95,0.0,0,947.52,3192.47,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
66669-HAR,1,0.902068467786401,Masculino,44,Não,Haryana,12,32,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.05,44.05,0.0,0,30.73,74.78,Novo Cliente,Outros,Outros,0,20-50,36-50,>= 24 Meses
43877-PUN,1,0.7929722578809073,Masculino,23,Não,Punjab,6,3,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,60.85,111.4,0.0,0,30.5,141.9,Novo Cliente,Outros,Outros,0,50-100,20-35,< 6 Meses
52674-ODI,1,0.7378280955047251,Masculino,36,Sim,Odisha,2,29,Nenhuma,Não,Não,Sim,Cabo,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,49.75,3069.45,0.0,0,0.0,3069.45,Permaneceu,Outros,Outros,0,20-50,36-50,>= 24 Meses
56256-UTT,1,0.6592659415596763,Masculino,40,Não,Uttar Pradesh,14,15,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,70.3,220.4,0.0,0,29.22,249.62,Novo Cliente,Outros,Outros,0,50-100,36-50,12-18 Meses
44630-RAJ,1,0.9463482474915615,Feminino,56,Não,Rajasthan,1,3,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,78.55,522.95,47.19,0,285.32,761.08,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
18064-MAH,1,0.7035427211147699,Feminino,21,Sim,Maharashtra,4,10,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,96.2,639.7,0.0,0,321.51,961.21,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
51260-MAD,1,0.7393801452411607,Feminino,31,Sim,Madhya Pradesh,3,3,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,103.05,5364.8,46.67,0,281.84,5599.97,Permaneceu,Outros,Outros,0,> 100,20-35,< 6 Meses
86970-KER,1,0.8862331093887242,Masculino,57,Sim,Kerala,2,9,Nenhuma,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,49.5,49.5,0.0,30,16.99,96.49,Novo Cliente,Outros,Outros,0,20-50,> 50,6-12 Meses
29558-MAD,1,0.8315784468209745,Feminino,38,Sim,Madhya Pradesh,1,31,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,70.4,2406.1,0.0,60,1631.85,4097.95,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
61417-UTT,1,0.6754794285132543,Masculino,62,Não,Uttar Pradesh,15,24,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,94.6,5025.8,0.0,0,1519.96,6545.76,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
66766-UTT,1,0.9501077442134406,Feminino,38,Não,Uttar Pradesh,6,10,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.95,212.4,27.6,0,4.92,189.72,Novo Cliente,Outros,Outros,0,50-100,36-50,6-12 Meses
22134-WES,1,0.7103536569013379,Feminino,28,Não,West Bengal,8,7,Nenhuma,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,50.55,244.75,0.0,0,215.1,459.85,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
32496-TAM,1,0.8322671633185926,Feminino,30,Sim,Tamil Nadu,8,7,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito,100.85,399.25,0.0,10,31.76,441.01,Permaneceu,Outros,Outros,0,> 100,20-35,6-12 Meses
93031-GUJ,1,0.8481797739096144,Feminino,53,Não,Gujarat,6,30,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,81.0,4085.75,0.0,10,2189.43,6285.18,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
82170-TAM,1,0.694443818098017,Masculino,41,Não,Tamil Nadu,5,29,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque por Correio,44.6,44.6,0.0,0,45.28,89.88,Novo Cliente,Outros,Outros,0,20-50,36-50,>= 24 Meses
12520-HAR,1,0.8600341020077554,Feminino,25,Sim,Haryana,1,27,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,90.05,1862.9,0.0,30,136.29,2029.19,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
74033-ASS,1,0.7660759361901088,Feminino,45,Sim,Assam,15,20,Nenhuma,Não,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,25.25,25.25,0.0,0,0.0,25.25,Novo Cliente,Outros,Outros,0,20-50,36-50,18-24 Meses
94124-MAH,1,0.8940337719523612,Feminino,21,Não,Maharashtra,9,8,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.95,174.45,0.0,0,75.4,249.85,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
13823-TEL,1,0.7622382676316241,Feminino,31,Sim,Telangana,1,28,Promoção 5,Não,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,24.5,46.4,0.0,0,0.0,46.4,Novo Cliente,Outros,Outros,0,20-50,20-35,>= 24 Meses
96967-CHH,1,0.934030251458028,Feminino,33,Não,Chhattisgarh,5,8,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.35,89.35,0.0,0,5.36,94.71,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
39611-AND,1,0.7341740722324441,Feminino,74,Sim,Andhra Pradesh,15,6,Promoção 3,Não,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,24.85,955.75,0.0,0,0.0,955.75,Permaneceu,Outros,Outros,0,20-50,> 50,6-12 Meses
57622-TAM,1,0.9333976934413284,Feminino,26,Sim,Tamil Nadu,10,34,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.55,521.35,0.0,0,62.65,584.0,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
65509-DEL,1,0.7283610980153036,Masculino,61,Não,Delhi,0,25,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,103.45,1539.8,0.0,140,279.0,1958.8,Permaneceu,Outros,Outros,0,> 100,> 50,>= 24 Meses
89942-UTT,1,0.8824056766737992,Feminino,28,Não,Uttar Pradesh,1,26,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.4,1189.4,0.0,0,413.28,1602.68,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
45459-AND,1,0.6929651867846001,Feminino,36,Sim,Andhra Pradesh,11,22,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,108.2,2203.7,0.0,0,321.0,2524.7,Permaneceu,Outros,Outros,0,> 100,36-50,18-24 Meses
88802-RAJ,1,0.8713032093417926,Masculino,30,Não,Rajasthan,12,6,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.6,1395.05,0.0,0,273.24,1668.29,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
39128-PUN,1,0.8656080412739161,Masculino,36,Não,Punjab,15,22,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,44.75,44.75,0.0,10,18.57,73.32,Novo Cliente,Outros,Outros,0,20-50,36-50,18-24 Meses
41036-HAR,1,0.655736433437757,Masculino,34,Não,Haryana,8,19,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.95,2142.8,0.0,0,1057.54,3200.34,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
87378-KER,1,0.7649036725502184,Feminino,33,Não,Kerala,0,36,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,99.3,918.75,0.0,0,43.29,962.04,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
87024-KAR,1,0.7135372922379659,Masculino,58,Não,Karnataka,14,8,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,71.3,157.75,0.0,0,13.48,171.23,Novo Cliente,Outros,Outros,0,50-100,> 50,6-12 Meses
99126-UTT,1,0.7597373611850736,Masculino,57,Sim,Uttar Pradesh,4,28,Promoção 3,Não,Não,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,44.5,1307.8,0.0,0,0.0,1307.8,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
28024-RAJ,1,0.788173817937618,Masculino,60,Sim,Rajasthan,13,34,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.8,5629.55,0.0,0,1704.38,7333.93,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
49018-MAH,1,0.7118382462744836,Feminino,62,Sim,Maharashtra,12,1,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,77.8,1358.6,29.76,0,358.74,1687.58,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
19020-KER,1,0.6497437443516744,Feminino,59,Não,Kerala,1,20,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,48.65,235.2,0.0,0,67.7,302.9,Permaneceu,Outros,Outros,0,20-50,> 50,18-24 Meses
99855-MAH,1,0.9109974125906384,Feminino,50,Sim,Maharashtra,5,29,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.7,135.2,0.0,0,31.34,166.54,Novo Cliente,Outros,Outros,0,50-100,36-50,>= 24 Meses
78650-UTT,1,0.7009381025163626,Feminino,22,Não,Uttar Pradesh,7,2,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Débito em Conta,88.85,1594.75,21.58,0,333.9,1907.07,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
39866-MAH,1,0.7239189468295468,Feminino,24,Não,Maharashtra,1,12,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,45.55,84.4,0.0,10,83.8,178.2,Novo Cliente,Outros,Outros,0,20-50,20-35,12-18 Meses
24618-GUJ,1,0.6833061896232604,Feminino,40,Sim,Gujarat,8,19,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,74.75,1129.35,39.99,0,208.64,1298.0,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
97974-AND,1,0.7633928577739303,Feminino,34,Não,Andhra Pradesh,10,17,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,101.35,6164.7,0.0,0,933.72,7098.42,Permaneceu,Outros,Outros,0,> 100,20-35,12-18 Meses
26601-UTT,1,0.8440164784611,Masculino,36,Não,Uttar Pradesh,13,25,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,82.65,1185.0,0.0,0,637.98,1822.98,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
91093-BIH,1,0.7758642893885831,Feminino,37,Sim,Bihar,1,32,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,96.55,500.1,0.0,0,195.65,695.75,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
34120-ODI,1,0.6877662476946838,Masculino,50,Não,Odisha,15,11,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,43.75,405.7,5.9,0,366.57,766.37,Permaneceu,Outros,Outros,0,20-50,36-50,6-12 Meses
76577-TEL,1,0.7028430711282274,Masculino,67,Sim,Telangana,1,8,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,91.55,1540.05,0.0,0,247.04,1787.09,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
13079-JAM,1,0.7817200546996983,Feminino,19,Não,Jammu & Kashmir,10,8,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,88.4,788.6,0.0,0,319.05,1107.65,Permaneceu,Outros,Outros,0,50-100,< 20,6-12 Meses
27350-GUJ,1,0.7310085967156761,Feminino,61,Não,Gujarat,12,13,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,95.95,1745.5,6.72,0,532.8,2271.58,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
38815-JAM,1,0.9456280535687402,Feminino,67,Não,Jammu & Kashmir,13,16,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,95.55,3930.6,0.0,0,961.38,4891.98,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
46190-GUJ,1,0.6569543881528647,Masculino,27,Sim,Gujarat,0,36,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cheque por Correio,55.55,55.55,0.0,30,33.32,118.87,Novo Cliente,Outros,Outros,0,50-100,20-35,>= 24 Meses
36628-GUJ,1,0.7105275327903986,Feminino,44,Sim,Gujarat,7,1,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.15,194.55,0.0,0,53.16,247.71,Novo Cliente,Outros,Outros,0,50-100,36-50,< 6 Meses
17488-PUN,1,0.9083830190610352,Feminino,34,Não,Punjab,3,5,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.65,302.35,0.0,0,94.0,396.35,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
46730-ASS,1,0.9212155369128064,Feminino,18,Não,Assam,5,4,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.75,144.8,0.0,0,87.12,231.92,Novo Cliente,Outros,Outros,0,50-100,< 20,< 6 Meses
32845-KAR,1,0.7909413509304644,Feminino,57,Não,Karnataka,11,21,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,90.25,743.75,0.0,0,79.04,822.79,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
48291-UTT,1,0.904059148102293,Feminino,60,Sim,Uttar Pradesh,6,36,Nenhuma,Não,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,25.15,99.95,0.0,0,0.0,99.95,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
37569-KER,1,0.6688871377091484,Masculino,34,Sim,Kerala,9,32,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.15,413.25,0.0,0,78.7,491.95,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
55639-GUJ,1,0.8724964375566432,Feminino,37,Sim,Gujarat,2,7,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,92.15,3875.4,0.0,0,745.5,4620.9,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
14750-KAR,1,0.8904319019635092,Feminino,77,Sim,Karnataka,15,31,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,87.1,713.6,0.0,0,312.08,1025.68,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
44700-DEL,1,0.9443005706934966,Feminino,48,Não,Delhi,10,19,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,84.6,84.6,0.0,0,7.34,91.94,Novo Cliente,Outros,Outros,0,50-100,36-50,18-24 Meses
25517-RAJ,1,0.9295531855849124,Feminino,40,Não,Rajasthan,4,10,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,91.45,171.45,0.0,10,98.82,280.27,Novo Cliente,Outros,Outros,0,50-100,36-50,6-12 Meses
53549-AND,1,0.8102428190935591,Feminino,60,Sim,Andhra Pradesh,4,6,Nenhuma,Sim,Não,Sim,Cabo,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,59.55,1646.45,0.0,0,1091.16,2737.61,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
81203-UTT,1,0.8264181580278636,Masculino,26,Sim,Uttar Pradesh,14,5,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,97.7,3410.0,0.0,0,1453.16,4863.16,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
74804-WES,1,0.7355499939319472,Feminino,46,Não,West Bengal,0,5,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,69.6,207.4,0.0,20,86.91,314.31,Novo Cliente,Outros,Outros,0,50-100,36-50,< 6 Meses
45561-MAH,1,0.6648591943277202,Feminino,44,Sim,Maharashtra,6,7,Promoção 5,Sim,Não,Não,Nenhum,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por Correio,20.0,40.9,0.0,0,86.54,127.44,Novo Cliente,Outros,Outros,0,20-50,36-50,6-12 Meses
38411-AND,1,0.8637198810892113,Masculino,61,Não,Andhra Pradesh,8,4,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Mensal,Sim,Débito em Conta,95.9,6503.2,0.0,0,1337.56,7840.76,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
31158-GUJ,1,0.7001728296291608,Masculino,32,Sim,Gujarat,8,24,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,84.25,1968.1,8.3,0,415.15,2374.95,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
79328-BIH,1,0.8490458896137748,Feminino,21,Sim,Bihar,7,3,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,85.6,4902.8,0.0,0,2397.36,7300.16,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
63565-JAM,1,0.8140606656603441,Feminino,38,Sim,Jammu & Kashmir,8,10,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.85,647.5,0.0,0,72.9,720.4,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
94397-MAH,1,0.8187280338907524,Masculino,21,Sim,Maharashtra,6,2,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,81.3,2272.8,29.93,130,688.77,3061.64,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
28681-HAR,1,0.8644712712787181,Feminino,33,Não,Haryana,4,2,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,75.55,75.55,0.0,0,7.11,82.66,Novo Cliente,Outros,Outros,0,50-100,20-35,< 6 Meses
41210-WES,1,0.7273558232998327,Masculino,58,Não,West Bengal,14,35,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Débito em Conta,83.4,4149.45,29.76,30,2341.92,6491.61,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
92494-MAH,1,0.7458063268650998,Feminino,39,Sim,Maharashtra,11,19,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,91.15,168.5,0.0,10,93.56,272.06,Novo Cliente,Outros,Outros,0,50-100,36-50,18-24 Meses
53964-PUN,1,0.9097850751168244,Feminino,55,Não,Punjab,2,18,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.0,3440.25,0.0,0,215.64,3655.89,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
79427-KAR,1,0.8067685272778309,Masculino,67,Sim,Karnataka,12,21,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,70.1,141.65,0.0,0,69.98,211.63,Novo Cliente,Outros,Outros,0,50-100,> 50,18-24 Meses
26448-BIH,1,0.7122234560508339,Feminino,57,Não,Bihar,10,21,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,75.3,244.1,0.0,0,116.97,361.07,Novo Cliente,Outros,Outros,0,50-100,> 50,18-24 Meses
58795-UTT,1,0.7193759613880697,Masculino,39,Sim,Uttar Pradesh,9,22,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,75.1,1212.85,0.0,0,608.32,1821.17,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
29355-WES,1,0.6796529402029701,Feminino,27,Não,West Bengal,8,1,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Não,Débito em Conta,85.35,2896.6,0.0,0,800.36,3696.96,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
83308-TAM,1,0.7488759643199613,Masculino,40,Não,Tamil Nadu,5,14,Nenhuma,Não,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque por Correio,29.65,90.05,0.0,0,0.0,90.05,Novo Cliente,Outros,Outros,0,20-50,36-50,12-18 Meses
15154-MAD,1,0.9219244067255526,Feminino,27,Sim,Madhya Pradesh,7,11,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.75,759.55,0.0,0,177.12,936.67,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
