Customer_ID,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
69296-HAR,Feminino,43,Sim,Haryana,2,30,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,20.25,129.15,0.0,0,277.13,406.28,Permaneceu,,,0,20-50,36-50,>= 24 Meses
36369-MAH,Masculino,54,Não,Maharashtra,10,13,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.85,724.65,0.0,0,65.88,790.53,Permaneceu,,,0,50-100,> 50,12-18 Meses
97173-MAH,Feminino,30,Sim,Maharashtra,7,29,Promoção 5,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,23.9,97.5,0.0,0,25.44,122.94,Permaneceu,,,0,20-50,20-35,>= 24 Meses
31507-RAJ,Feminino,39,Não,Rajasthan,3,14,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.0,3769.7,0.0,0,253.92,4023.62,Permaneceu,,,0,50-100,36-50,12-18 Meses
71646-GUJ,Masculino,31,Não,Gujarat,13,34,,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,45.75,45.75,0.0,0,24.24,69.99,Churned,Atitude,Attitude of support person,1,20-50,20-35,>= 24 Meses
22522-MAH,Feminino,83,Não,Maharashtra,7,21,Promoção 2,Sim,Não,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Cartão de Crédito,70.2,4481.0,0.0,0,1863.68,6344.68,Churned,Preço,Velocidade insuficiente,1,50-100,> 50,18-24 Meses
22828-HAR,Feminino,48,Sim,Haryana,10,36,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,114.45,8375.05,0.0,0,452.88,8827.93,Permaneceu,,,0,> 100,36-50,>= 24 Meses
48335-BIH,Feminino,62,Não,Bihar,15,17,,Sim,Sim,Sim,Cabo,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Dois Anos,Não,Débito em Conta,64.45,1867.6,0.0,0,356.16,2223.76,Permaneceu,,,0,50-100,> 50,12-18 Meses
54718-MAH,Masculino,28,Não,Maharashtra,11,32,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,79.75,769.1,0.0,0,61.02,830.12,Permaneceu,,,0,50-100,20-35,>= 24 Meses
77658-AND,Masculino,44,Não,Andhra Pradesh,0,4,Promoção 5,Não,,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,24.4,24.4,0.0,0,0.0,24.4,Novo Cliente,,,0,20-50,36-50,< 6 Meses
14094-AND,Masculino,59,Não,Andhra Pradesh,7,6,Promoção 4,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,18.8,279.2,0.0,0,326.23,605.43,Permaneceu,,,0,< 20,> 50,6-12 Meses
94889-MAH,Masculino,70,Não,Maharashtra,11,6,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Dois Anos,Sim,Cartão de Crédito,95.5,6707.15,0.0,0,87.33,6794.48,Permaneceu,,,0,50-100,> 50,6-12 Meses
31589-MAD,Feminino,32,Não,Madhya Pradesh,8,14,Promoção 5,Sim,Não,Sim,DSL,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,47.8,92.45,0.0,0,27.46,119.91,Churned,Atitude,Attitude of support person,1,20-50,20-35,12-18 Meses
13123-BIH,Feminino,46,Não,Bihar,13,18,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Débito em Conta,100.2,198.5,0.0,10,45.12,253.62,Novo Cliente,,,0,> 100,36-50,18-24 Meses
86963-WES,Masculino,28,Não,West Bengal,10,34,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,70.3,208.85,0.0,0,80.13,288.98,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,20-35,>= 24 Meses
53321-KAR,Feminino,68,Não,Karnataka,14,25,Promoção 4,Sim,Não,Sim,DSL,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,-2.0,1058.1,0.0,0,858.96,1917.06,Permaneceu,,,0,< 20,> 50,>= 24 Meses
55971-UTT,Feminino,58,Sim,Uttar Pradesh,10,17,Promoção 5,Não,,Sim,Cabo,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,35.15,99.75,0.0,0,0.0,99.75,Churned,Atitude,Attitude of support person,1,20-50,> 50,12-18 Meses
42864-ODI,Feminino,29,Não,Odisha,2,10,Promoção 5,Não,,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,30.25,63.75,0.0,0,0.0,63.75,Novo Cliente,,,0,20-50,20-35,6-12 Meses
97820-ODI,Masculino,22,Não,Odisha,8,7,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.65,2415.95,5.01,0,625.24,3036.18,Permaneceu,,,0,> 100,20-35,6-12 Meses
34695-JAM,Feminino,64,Não,Jammu & Kashmir,6,22,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,89.45,853.1,0.0,0,238.59,1091.69,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,18-24 Meses
51751-KER,Feminino,62,Não,Kerala,9,25,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,70.15,123.8,0.0,0,67.5,191.3,Novo Cliente,,,0,50-100,> 50,>= 24 Meses
46518-MAH,Masculino,74,Não,Maharashtra,0,5,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Não,Sim,Mensal,Não,Débito em Conta,81.5,1329.2,0.0,0,161.5,1490.7,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,< 6 Meses
16366-KAR,Masculino,48,Sim,Karnataka,6,18,,Não,,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,55.0,1165.55,0.0,0,0.0,1165.55,Permaneceu,,,0,50-100,36-50,18-24 Meses
25566-BIH,Feminino,28,Sim,Bihar,13,16,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,45.25,155.35,0.0,0,140.36,295.71,Permaneceu,,,0,20-50,20-35,12-18 Meses
96152-AND,Feminino,33,Sim,Andhra Pradesh,5,19,Promoção 1,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,90.55,6404.0,0.0,0,2029.18,8433.18,Permaneceu,,,0,50-100,20-35,18-24 Meses
68490-DEL,Masculino,50,Sim,Delhi,12,25,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,84.8,3626.35,43.96,0,941.16,4523.55,Permaneceu,,,0,50-100,36-50,>= 24 Meses
76419-KAR,Masculino,46,Sim,Karnataka,14,28,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,94.9,273.2,0.0,0,8.91,282.11,Novo Cliente,,,0,50-100,36-50,>= 24 Meses
53647-TAM,Masculino,53,Não,Tamil Nadu,2,11,,Sim,Sim,Sim,Cabo,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Dois Anos,Não,Cartão de Crédito,66.75,4760.3,0.0,0,1628.64,6388.94,Permaneceu,,,0,50-100,> 50,6-12 Meses
53787-KER,Feminino,29,Não,Kerala,1,8,,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,91.3,4965.0,0.0,0,1601.64,6566.64,Permaneceu,,,0,50-100,20-35,6-12 Meses
85301-WES,Feminino,30,Sim,West Bengal,15,36,Promoção 4,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,74.8,1438.05,0.0,0,779.22,2217.27,Permaneceu,,,0,50-100,20-35,>= 24 Meses
65806-KER,Feminino,62,Não,Kerala,14,25,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,93.6,2404.1,0.0,0,651.04,3055.14,Permaneceu,,,0,50-100,> 50,>= 24 Meses
58935-KAR,Feminino,20,Não,Karnataka,11,6,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Sim,Sim,Não,Um Ano,Sim,Débito em Conta,91.15,4862.5,0.0,150,2235.54,7248.04,Permaneceu,,,0,50-100,20-35,6-12 Meses
76256-HAR,Masculino,31,Não,Haryana,6,29,Promoção 3,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.6,541.5,0.0,0,334.0,875.5,Permaneceu,,,0,20-50,20-35,>= 24 Meses
14753-PUN,Feminino,20,Não,Punjab,8,3,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,89.8,6510.45,0.0,0,3234.24,9744.69,Permaneceu,,,0,50-100,20-35,< 6 Meses
55542-WES,Masculino,30,Não,West Bengal,5,4,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,111.8,5809.75,0.0,0,2216.46,8026.21,Permaneceu,,,0,> 100,20-35,< 6 Meses
73698-TAM,Feminino,81,Não,Tamil Nadu,8,14,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,71.0,71.0,0.0,0,28.64,99.64,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,12-18 Meses
56114-GUJ,Masculino,50,Não,Gujarat,13,3,,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,49.55,878.35,0.0,0,342.9,1221.25,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,20-50,36-50,< 6 Meses
84468-BIH,Feminino,33,Sim,Bihar,8,8,,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,79.85,887.35,0.0,0,483.8,1371.15,Permaneceu,,,0,50-100,20-35,6-12 Meses
16741-UTT,Feminino,34,Sim,Uttar Pradesh,15,4,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,75.45,480.75,0.0,0,126.7,607.45,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,20-35,< 6 Meses
13022-MAD,Feminino,57,Sim,Madhya Pradesh,1,20,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,19.6,1134.25,0.0,0,1326.96,2461.21,Permaneceu,,,0,< 20,> 50,18-24 Meses
78614-UTT,Masculino,59,Não,Uttar Pradesh,9,3,,Não,,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,29.25,226.95,0.0,0,0.0,226.95,Permaneceu,,,0,20-50,> 50,< 6 Meses
87395-RAJ,Masculino,33,Não,Rajasthan,10,3,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,93.35,3092.0,0.0,0,1048.08,4140.08,Permaneceu,,,0,50-100,20-35,< 6 Meses
65060-KAR,Feminino,74,Sim,Karnataka,12,4,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,103.5,6548.65,0.0,0,1228.8,7777.45,Permaneceu,,,0,> 100,> 50,< 6 Meses
11510-KER,Feminino,46,Não,Kerala,10,4,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.9,827.45,0.0,0,277.2,1104.65,Permaneceu,,,0,50-100,36-50,< 6 Meses
99166-BIH,Feminino,66,Não,Bihar,9,27,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Dois Anos,Sim,Débito em Conta,80.95,4859.1,49.53,0,1093.8,5903.37,Permaneceu,,,0,50-100,> 50,>= 24 Meses
59763-DEL,Masculino,22,Sim,Delhi,1,3,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.65,1008.7,0.0,0,1388.88,2397.58,Permaneceu,,,0,< 20,20-35,< 6 Meses
92854-TEL,Feminino,20,Sim,Telangana,9,1,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Um Ano,Não,Débito em Conta,90.95,4236.6,0.0,50,287.96,4574.56,Permaneceu,,,0,50-100,20-35,< 6 Meses
48363-ASS,Feminino,20,Sim,Assam,9,12,Promoção 5,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,20.6,116.6,0.0,0,73.02,189.62,Permaneceu,,,0,20-50,20-35,12-18 Meses
39332-TEL,Feminino,44,Sim,Telangana,6,8,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,80.55,80.55,0.0,60,5.93,146.48,Novo Cliente,,,0,50-100,36-50,6-12 Meses
49304-KAR,Feminino,32,Sim,Karnataka,6,33,,Sim,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,49.8,49.8,0.0,0,3.97,53.77,Novo Cliente,,,0,20-50,20-35,>= 24 Meses
52077-ASS,Feminino,48,Sim,Assam,10,22,Promoção 2,Sim,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Um Ano,Sim,Débito em Conta,73.85,3581.4,0.0,60,1026.72,4668.12,Permaneceu,,,0,50-100,36-50,18-24 Meses
62817-ASS,Feminino,64,Não,Assam,6,34,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,109.75,4900.65,0.0,0,336.6,5237.25,Permaneceu,,,0,> 100,> 50,>= 24 Meses
74579-JHA,Feminino,51,Sim,Jharkhand,2,5,,Sim,Não,Não,,,,,,,,,,Um Ano,Sim,Débito em Conta,19.85,717.5,0.0,0,573.87,1291.37,Permaneceu,,,0,< 20,> 50,< 6 Meses
72002-UTT,Masculino,78,Não,Uttar Pradesh,1,19,,Sim,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Não,Não,Dois Anos,Não,Débito em Conta,60.25,662.95,0.0,120,531.63,1314.58,Permaneceu,,,0,50-100,> 50,18-24 Meses
62794-MAD,Feminino,40,Não,Madhya Pradesh,12,16,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,90.4,5099.15,0.0,0,1240.8,6339.95,Permaneceu,,,0,50-100,36-50,12-18 Meses
16522-JAM,Masculino,80,Sim,Jammu & Kashmir,2,12,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Mensal,Sim,Débito em Conta,99.45,1200.15,0.0,0,262.68,1462.83,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,12-18 Meses
15026-ODI,Masculino,47,Não,Odisha,3,31,,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,25.45,958.45,0.0,0,1816.23,2774.68,Permaneceu,,,0,20-50,36-50,>= 24 Meses
24041-UTT,Feminino,54,Não,Uttar Pradesh,2,17,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Débito em Conta,69.95,2657.55,0.0,90,1064.0,3811.55,Permaneceu,,,0,50-100,> 50,12-18 Meses
37635-JAM,Feminino,47,Sim,Jammu & Kashmir,13,27,Promoção 4,Sim,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,64.65,994.55,0.0,0,713.55,1708.1,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,>= 24 Meses
33081-KER,Feminino,69,Sim,Kerala,15,28,,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Não,Sim,Um Ano,Sim,Débito em Conta,86.1,3861.45,12.19,0,1838.25,5687.51,Permaneceu,,,0,50-100,> 50,>= 24 Meses
17909-PUD,Masculino,48,Sim,Puducherry,6,33,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,20.05,1423.65,0.0,0,3401.28,4824.93,Permaneceu,,,0,20-50,36-50,>= 24 Meses
31129-AND,Masculino,68,Não,Andhra Pradesh,15,15,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,70.35,70.35,0.0,10,14.42,94.77,Novo Cliente,,,0,50-100,> 50,12-18 Meses
62607-HAR,Masculino,24,Não,Haryana,10,6,Promoção 4,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,18.95,326.8,0.0,0,521.92,848.72,Permaneceu,,,0,< 20,20-35,6-12 Meses
93098-UTT,Masculino,42,Não,Uttar Pradesh,3,20,Promoção 2,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,61.1,3357.9,0.0,0,255.46,3613.36,Permaneceu,,,0,50-100,36-50,18-24 Meses
39123-MAH,Feminino,45,Não,Maharashtra,10,9,,Não,,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,48.75,633.4,0.0,0,0.0,633.4,Churned,Atitude,Attitude of support person,1,20-50,36-50,6-12 Meses
86329-TAM,Masculino,73,Sim,Tamil Nadu,14,27,,Sim,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Um Ano,Sim,Débito em Conta,72.9,5139.65,0.0,20,3273.81,8433.46,Permaneceu,,,0,50-100,> 50,>= 24 Meses
28397-UTT,Feminino,19,Não,Uttar Pradesh,9,1,Promoção 2,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,24.15,1505.9,0.0,0,985.2,2491.1,Permaneceu,,,0,20-50,< 20,< 6 Meses
28981-TEL,Masculino,79,Não,Telangana,7,19,Promoção 1,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Um Ano,Sim,Débito em Conta,86.7,6179.35,0.0,0,2141.36,8320.71,Permaneceu,,,0,50-100,> 50,18-24 Meses
85351-BIH,Feminino,36,Não,Bihar,8,28,Promoção 4,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cheque por Correio,18.8,255.55,0.0,0,623.7,879.25,Permaneceu,,,0,< 20,36-50,>= 24 Meses
31198-RAJ,Masculino,39,Sim,Rajasthan,13,19,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito,89.35,631.85,0.0,60,257.88,949.73,Churned,Preço,Preço muito alto,1,50-100,36-50,18-24 Meses
79611-HAR,Masculino,61,Sim,Haryana,0,18,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.7,4816.7,0.0,0,946.0,5762.7,Churned,Insatisfação,Problemas com rede,1,50-100,> 50,18-24 Meses
74503-WES,Masculino,68,Sim,West Bengal,4,19,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,26.0,1796.55,0.0,0,800.4,2596.95,Permaneceu,,,0,20-50,> 50,18-24 Meses
24183-AND,Masculino,81,Não,Andhra Pradesh,5,29,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Não,Sim,Mensal,Sim,Cartão de Crédito,90.85,4515.85,0.0,0,2199.12,6714.97,Churned,Atitude,Attitude of support person,1,50-100,> 50,>= 24 Meses
32454-UTT,Feminino,37,Não,Uttar Pradesh,12,20,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,92.95,3415.25,0.0,0,1438.93,4854.18,Permaneceu,,,0,50-100,36-50,18-24 Meses
87410-KAR,Feminino,61,Sim,Karnataka,14,24,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Um Ano,Sim,Débito em Conta,100.0,4211.55,0.0,140,1692.91,6044.46,Churned,Insatisfação,Insatisfação com o produto,1,> 100,> 50,>= 24 Meses
82561-CHH,Feminino,64,Não,Chhattisgarh,1,23,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,85.65,321.65,0.0,10,173.28,504.93,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,18-24 Meses
53591-TAM,Masculino,29,Não,Tamil Nadu,8,26,,Não,,Sim,Cabo,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Dois Anos,Não,Cartão de Crédito,38.55,280.0,0.0,0,0.0,280.0,Permaneceu,,,0,20-50,20-35,>= 24 Meses
72409-MAH,Masculino,52,Não,Maharashtra,0,10,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,20.55,1252.85,0.0,0,740.43,1993.28,Permaneceu,,,0,20-50,> 50,6-12 Meses
61054-ASS,Masculino,69,Sim,Assam,1,35,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.15,79.15,0.0,0,24.48,103.63,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
88924-HAR,Feminino,70,Não,Haryana,14,32,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,80.65,633.3,0.0,0,390.8,1024.1,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,>= 24 Meses
54968-MAH,Feminino,54,Não,Maharashtra,2,30,Promoção 2,Sim,Não,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Dois Anos,Sim,Débito em Conta,73.8,4616.05,49.51,30,77.47,4674.01,Permaneceu,,,0,50-100,> 50,>= 24 Meses
99475-KAR,Masculino,22,Sim,Karnataka,11,11,,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,51.55,106.2,0.0,0,37.22,143.42,Novo Cliente,,,0,50-100,20-35,6-12 Meses
11887-MAD,Feminino,33,Não,Madhya Pradesh,2,33,Promoção 2,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,69.1,3168.0,0.0,0,1466.48,4634.48,Permaneceu,,,0,50-100,20-35,>= 24 Meses
55833-UTT,Feminino,48,Sim,Uttar Pradesh,2,5,Promoção 2,Sim,Sim,Não,,,,,,,,,,Dois Anos,Sim,Cheque por Correio,24.05,1559.15,0.0,0,1147.52,2706.67,Permaneceu,,,0,20-50,36-50,< 6 Meses
45099-TAM,Feminino,67,Sim,Tamil Nadu,15,31,Promoção 1,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Dois Anos,Sim,Débito em Conta,89.85,6697.35,0.0,0,3492.72,10190.07,Permaneceu,,,0,50-100,> 50,>= 24 Meses
66239-PUN,Feminino,76,Sim,Punjab,9,25,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,74.3,1178.25,0.0,0,417.92,1596.17,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
74594-TEL,Masculino,24,Não,Telangana,9,12,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque por Correio,84.65,84.65,0.0,40,22.3,146.95,Churned,Insatisfação,Lack of self-service on Website,1,50-100,20-35,12-18 Meses
66114-MAD,Feminino,47,Sim,Madhya Pradesh,6,10,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,69.75,1729.35,0.0,100,1002.75,2832.1,Permaneceu,,,0,50-100,36-50,6-12 Meses
57810-WES,Feminino,25,Sim,West Bengal,13,15,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,86.4,5442.05,0.0,0,545.28,5987.33,Permaneceu,,,0,50-100,20-35,12-18 Meses
71965-TEL,Masculino,32,Sim,Telangana,7,32,,Sim,Não,Sim,Cabo,Sim,Não,Sim,Não,Não,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,56.25,1454.25,0.0,0,55.44,1509.69,Permaneceu,,,0,50-100,20-35,>= 24 Meses
97664-GUJ,Feminino,19,Não,Gujarat,4,6,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,86.1,1235.55,0.0,0,101.64,1337.19,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,< 20,6-12 Meses
14087-UTT,Feminino,77,Não,Uttar Pradesh,2,17,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Um Ano,Não,Cartão de Crédito,89.0,1288.3,45.69,0,25.05,1267.66,Permaneceu,,,0,50-100,> 50,12-18 Meses
44775-GUJ,Feminino,58,Sim,Gujarat,10,1,,Não,,Sim,Cabo,Não,Não,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,45.4,418.8,0.0,20,0.0,438.8,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,20-50,> 50,< 6 Meses
